ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
7407,25,25418.293906372593,0.46698031008633667,1,485,6529,1725,7769
7408,28,21700.725865792127,0.10153375925112909,1,64,7277,1350,8563
7409,36,30605.36003147375,0.2970380707229086,0,28,0,0,-28
7410,54,21342.02248471216,0.06954260210769686,1,471,5332,1413,6274
7411,40,21713.61160981259,0.06111955188726819,1,306,6294,2448,8436
7412,69,23237.869627227286,0.059136594482230555,0,2,0,0,-2
7413,23,21310.78810702762,0.003588639825703643,1,640,12679,1633,13672
7414,19,57454.217515571916,0.1041469330093081,1,52,6087,1560,7595
7415,61,20764.44780271174,0.12366911990740954,1,223,12080,1387,13244
7416,20,21439.47449552187,0.135407661947686,1,187,5935,2157,7905
7417,22,24441.83988185584,0.004198375902795065,1,548,6930,4355,10737
7418,36,59421.04710663019,0.03912301960708123,1,128,5927,1496,7295
7419,43,20444.86305688988,0.012026688222025232,0,181,0,0,-181
7420,42,24089.20350889138,0.08434890021338877,1,122,6850,1577,8305
7421,64,20814.04211371753,0.16983461327316665,0,29,0,0,-29
7422,41,20618.73477217633,0.10869660529601116,1,1065,7459,3299,9693
7423,50,26967.353367142663,0.30227111757398695,0,121,0,0,-121
7424,42,32751.2328768038,0.24564670245501474,1,601,5843,2174,7416
7425,31,35122.69586082906,0.06648016453487032,1,1964,5802,1390,5228
7426,54,22767.1121642011,0.06216310713164196,1,868,7077,2395,8604
7427,55,22482.539879502434,0.0005418746408021199,1,83,7427,1821,9165
7428,26,24351.48450810162,0.014080988165366511,1,951,54575,1514,55138
7429,57,30420.40195916635,0.027591560392305297,1,3260,7898,7605,12243
7430,49,23475.320447936374,0.10055079937697664,1,31,5813,1639,7421
7431,37,33458.305898946004,0.0050755693920258305,0,44,0,0,-44
7432,34,39249.47523246266,0.06748808743871183,1,507,5818,2188,7499
7433,23,26101.92834509176,0.08005007115819135,1,974,8708,1813,9547
7434,62,39905.82898496613,0.0918866322177055,0,106,0,0,-106
7435,64,37584.93196677006,0.07398474219448473,1,166,5264,1525,6623
7436,32,25705.609944151496,0.013908561365028126,1,1139,6128,1629,6618
7437,42,48371.429394689265,0.1010496101843585,1,82,8708,1938,10564
7438,28,44722.904823865596,0.1388555602095216,1,877,8186,1570,8879
7439,45,21886.657971616587,0.3361403059333307,0,33,0,0,-33
7440,22,59993.37641333408,0.10075104260215953,1,873,11644,12134,22905
7441,58,46825.604210942,0.00666053994219185,1,640,8359,1423,9142
7442,36,24028.602554218498,0.1209698930565004,0,148,0,0,-148
7443,33,28092.14901866768,0.12862382467571432,0,21,0,0,-21
7444,54,49573.7026728868,0.1658898588227365,0,1,0,0,-1
7445,28,24610.79982516683,0.15933908529173,1,53,9863,1513,11323
7446,22,20363.552985558028,0.12495239745175028,0,90,0,0,-90
7447,19,113603.33827919244,0.008391871448905614,1,196,6590,1377,7771
7448,69,20083.047328906614,0.2588130394266652,0,0,0,0,0
7449,44,32014.19274194562,0.04670002830139427,1,997,5641,1837,6481
7450,20,20099.536499450245,0.009303564415747598,1,111,5331,1707,6927
7451,66,23750.777748681194,0.12910763373619608,0,67,0,0,-67
7452,74,20404.72334623634,0.08984452895647677,1,806,5278,1551,6023
7453,21,23918.26812366367,0.023507054327104624,1,1477,6567,1440,6530
7454,33,25553.312119490707,0.042568450760261396,1,88,5353,1441,6706
7455,34,54046.693528899945,0.09284875199618602,0,22,0,0,-22
7456,18,26415.57594007615,0.1537690537957041,1,433,5590,1494,6651
7457,21,77469.00049308922,0.005798521306087477,1,906,5883,2257,7234
7458,62,20919.261822198983,0.0018875968981384628,0,15,0,0,-15
7459,24,40882.72090733014,0.16126930934633227,0,19,0,0,-19
7460,61,20035.468879975862,0.18359458508885704,1,563,6244,1648,7329
7461,45,40160.18795075714,0.19372590882085253,1,1059,10483,1339,10763
7462,32,20266.778915877683,0.13515552552184137,1,121,6734,1693,8306
7463,52,22693.059793740686,0.07420683426711398,0,11,0,0,-11
7464,18,29440.601571753647,0.1460600039041258,0,10,0,0,-10
7465,21,38370.0734339096,0.036174837323049734,1,355,6129,1433,7207
7466,21,36734.040685385036,0.13654544787352388,1,499,6618,1370,7489
7467,45,29065.133800870124,0.018897653326996822,1,379,10036,1527,11184
7468,55,21959.264377769166,0.19126024701168062,1,234,9086,3518,12370
7469,32,28416.841319183703,0.08784266337977008,1,327,5342,1561,6576
7470,46,21295.810104980003,0.02306016260781292,1,248,6506,2029,8287
7471,22,29775.155221415796,0.32921572337749344,1,16,6402,1508,7894
7472,46,23723.943724121986,0.07622189186952409,1,620,5361,2410,7151
7473,34,24644.30346638197,0.1432250257584211,1,161,5671,2403,7913
7474,39,37716.756056324084,0.17006956184557315,1,371,5405,2082,7116
7475,70,27817.4432805115,0.0004498282224245701,1,144,8629,1568,10053
7476,30,24249.429857462837,0.2372358070902395,0,16,0,0,-16
7477,40,21126.43622669858,0.0066308713804135565,1,384,13540,1344,14500
7478,47,24168.976095493796,0.1778665768356223,1,431,5414,1853,6836
7479,47,20429.1108897635,0.08984979354924616,1,174,9769,1727,11322
7480,19,21688.634554021628,0.18943072264714303,1,231,5893,1636,7298
7481,18,20136.43920439306,0.01768335005761223,1,171,12518,2224,14571
7482,22,26799.5549091694,0.07380617893415714,1,164,9206,1466,10508
7483,22,49150.1716668783,0.26349632127690525,1,766,48421,1403,49058
7484,24,25483.257842573323,0.0928116856445696,1,1115,15485,1553,15923
7485,43,21390.575862442503,0.09220509866864035,0,5,0,0,-5
7486,31,30262.238958131817,0.061554492688379,1,2167,5416,1501,4750
7487,64,24592.878955487886,0.15358312497283688,1,889,6548,1757,7416
7488,45,24276.532539912456,0.23704708364885027,1,1405,11044,1650,11289
7489,21,29748.062896603475,0.1514097569468599,1,322,6856,1601,8135
7490,63,21183.165765203365,0.019903065813485048,1,475,6224,2306,8055
7491,61,21501.861555018866,0.17171567721408484,1,106,5547,1787,7228
7492,40,22853.34813654845,0.24661195024619653,1,218,5779,1834,7395
7493,45,20570.927343960622,0.24161428879146726,1,394,5584,2014,7204
7494,56,23425.32612324117,0.043168310414498576,1,649,6848,1401,7600
7495,73,20325.94302613769,0.23638148345563317,1,314,11990,1527,13203
7496,74,26665.71682079294,0.10805489497860048,0,42,0,0,-42
7497,40,22306.34121960436,0.2905102679441847,1,1230,5510,2005,6285
7498,18,21496.23034043715,0.13801321870768177,1,166,5427,2137,7398
7499,64,23674.927686355557,0.12627249979709818,0,48,0,0,-48
7500,18,29220.02825663086,0.11811363263125024,1,1533,8553,4382,11402
7501,28,23413.107923896314,0.27344768725365987,1,877,5495,1337,5955
7502,60,22127.585071176385,0.03876092394677491,1,428,12128,1343,13043
7503,69,38712.41841030669,0.23166535319120957,0,19,0,0,-19
7504,31,24543.156574532873,0.02266662671040778,1,346,13268,3025,15947
7505,29,24323.174225814026,0.0881840453142312,1,665,8065,1404,8804
7506,24,22146.981809508306,0.17240632141185297,1,312,15546,1382,16616
7507,21,30920.067343860977,0.09417287589615715,1,244,8576,1477,9809
7508,26,27815.846738021704,0.25129378304857797,1,385,6843,1801,8259
7509,56,21698.364176332398,0.10704306360645743,1,276,9416,2346,11486
7510,47,24090.345199723506,0.10484288010440279,1,318,10552,1538,11772
7511,19,21667.60994142159,0.27005091892601757,1,195,6668,1902,8375
7512,45,22832.21003488772,0.04185034686150532,1,228,13401,7473,20646
7513,25,35568.486945447614,0.08624964190838265,0,6,0,0,-6
7514,53,24931.558415335076,0.10449469722063981,1,827,5446,2396,7015
7515,19,27539.697775949397,0.034150970499360264,0,12,0,0,-12
7516,57,88516.45552999411,0.08593067776012135,1,353,42500,1493,43640
7517,22,27562.12758950681,0.10096748724307028,1,107,7432,3107,10432
7518,32,30932.094469359115,0.3204475629880843,0,85,0,0,-85
7519,27,28071.514620819813,0.14131802755278425,0,38,0,0,-38
7520,40,25677.547983051467,0.0322818768864748,1,1218,7055,1399,7236
7521,19,23894.27944607274,0.048731765461629835,1,755,15025,2002,16272
7522,32,23645.064676572252,0.0013001443781417317,1,336,10298,1588,11550
7523,29,22912.925174466778,0.06617052399484033,1,79,5553,1749,7223
7524,36,24378.865521554922,0.5327730061572662,0,185,0,0,-185
7525,40,20375.416634419955,0.11397673989495556,1,286,7046,1334,8094
7526,51,20822.05424312909,0.031963671371764896,1,426,7365,2176,9115
7527,34,20042.023415700725,0.013477908834128005,1,1131,5327,1820,6016
7528,19,31269.64147409671,0.048247982510656776,1,287,5863,2779,8355
7529,29,35890.16423179435,0.0072915450594010205,1,175,6888,1557,8270
7530,73,32018.80221754772,0.0035928337836033386,1,382,5822,1847,7287
7531,48,37048.96756080831,0.08403128632276037,1,750,17144,1457,17851
7532,25,30348.884140009275,0.25671361569827333,0,0,0,0,0
7533,56,37200.35467790363,0.5916916487395493,0,11,0,0,-11
7534,24,25736.077008099324,0.08851235642893697,1,369,9080,1524,10235
7535,22,21719.751670927406,0.0866403017630566,1,451,5810,1350,6709
7536,37,24001.69855350789,0.056545433574147104,1,155,6532,4044,10421
7537,48,23733.115712160223,0.11239054830478931,1,93,7586,2097,9590
7538,36,52131.36320198311,0.022679503727060468,1,107,8913,3171,11977
7539,18,25006.810910534852,0.028076950498465748,1,732,6517,2402,8187
7540,32,25923.174309550326,0.02296054760134195,1,378,5615,1346,6583
7541,22,33095.406325311225,0.20782852333628155,1,355,8337,1658,9640
7542,74,27326.789249775502,0.11898734068990786,1,256,5327,1622,6693
7543,20,26082.602946030966,0.04375086251703558,1,306,11927,2161,13782
7544,36,22973.009993330397,0.030614166467548914,1,98,5292,2181,7375
7545,36,20662.632906552702,0.4163155194515591,0,9,0,0,-9
7546,19,20585.05855183578,0.019846236736759212,1,197,20585,1593,21981
7547,20,22249.202478000247,0.10761552782224135,0,58,0,0,-58
7548,27,21866.85871839921,0.2974678840000698,1,1073,5854,1616,6397
7549,25,24744.320103389327,0.10185508236474584,1,1370,5589,1496,5715
7550,25,22136.645108821685,0.03247089813406457,0,156,0,0,-156
7551,49,45169.88563981545,0.08792145658392006,1,149,5479,1411,6741
7552,48,23994.689800743836,0.03988593230086243,1,727,7377,1702,8352
7553,20,30332.318098172662,0.25120320888356623,1,1603,13023,1597,13017
7554,56,25953.54400221079,0.06967435348697047,1,737,7181,2219,8663
7555,50,33260.67913220348,0.07691573535944439,1,94,5534,3021,8461
7556,18,32280.987609187858,0.011422900200721288,0,108,0,0,-108
7557,23,21898.61173371544,0.073548885898373,1,430,11260,2294,13124
7558,59,21166.737645233694,0.058098428811234566,1,569,7360,1378,8169
7559,23,29746.585515097722,0.08601919022987457,1,1565,9001,1642,9078
7560,73,20517.892070018333,0.17216561535703281,0,31,0,0,-31
7561,69,21114.73592493389,0.19741820470966037,0,77,0,0,-77
7562,60,41093.19914705209,0.05068199947623748,0,73,0,0,-73
7563,21,40093.02391953096,0.03599420524312164,0,36,0,0,-36
7564,38,22733.61547077623,0.25970062891711876,1,191,6532,1482,7823
7565,45,21392.388808139993,0.009340226390814175,1,575,10833,1386,11644
7566,52,23877.626558530483,0.5064545007488237,1,301,6740,1424,7863
7567,75,22871.23779799381,0.0042268996154596105,1,392,13568,2583,15759
7568,39,21075.793632611432,0.07098725790535046,0,61,0,0,-61
7569,18,36018.71776004672,0.12920145332872934,1,558,7236,2046,8724
7570,25,46897.54316496495,0.06371215277063255,0,16,0,0,-16
7571,33,33830.77076337262,0.09010749236405037,0,13,0,0,-13
7572,52,46871.174638163655,0.12803917593383451,0,17,0,0,-17
7573,75,21300.714627597332,0.2565888882364263,1,541,5675,1429,6563
7574,75,21027.25899366289,0.07440047065118939,1,458,13816,2721,16079
7575,33,25491.220761465633,0.029624159395113894,1,256,9460,1623,10827
7576,21,27307.99192786332,0.04643547655791196,1,41,10518,1835,12312
7577,71,20307.24273306196,0.009337448677259925,1,2098,13066,1735,12703
7578,34,21018.724809631676,0.12105586062806976,1,1417,12952,1382,12917
7579,31,29277.03925313117,0.05213615735016452,1,71,11729,1351,13009
7580,19,42364.47696604159,0.04622206740845375,1,1230,5632,1511,5913
7581,60,32203.841063800028,0.4085949225944421,1,107,8757,3493,12143
7582,18,27095.546650544315,0.25934156215322846,1,1367,6171,2325,7129
7583,31,25463.612620083502,0.07934473870495197,1,221,7536,1561,8876
7584,53,20939.7612301514,0.0413669606156644,1,282,10113,1896,11727
7585,33,87800.2584650486,0.011502284437504298,0,143,0,0,-143
7586,64,30186.82167719227,0.03002221734484803,1,472,6733,1704,7965
7587,72,33022.221333242334,0.00102195639295908,1,290,8485,4904,13099
7588,21,23412.81828668244,0.4553703347695158,1,1498,6757,2756,8015
7589,56,37538.04716584894,0.10182135977070256,1,118,7591,1825,9298
7590,21,20695.34711652642,0.14299430847790626,1,194,6822,1613,8241
7591,18,22586.755898185675,0.01339546648323019,1,492,6424,1590,7522
7592,36,20483.504761437667,0.09741076223548496,1,844,5532,1927,6615
7593,25,25397.15543701218,0.01455604342642302,1,716,5587,1557,6428
7594,18,24297.205634818452,0.06615719198568551,1,723,7307,1751,8335
7595,20,32850.01357907298,0.01539840083897062,1,223,6705,1560,8042
7596,20,132798.23099323775,0.1833113892866471,0,2,0,0,-2
7597,75,43524.71058332096,0.023936825162426234,1,136,10267,1737,11868
7598,22,24007.307317467395,0.23258741315289225,1,223,6958,2046,8781
7599,43,21370.413296529827,0.1460904748366195,1,533,7454,2770,9691
7600,50,54995.79729468769,0.13584985302311448,0,26,0,0,-26
7601,33,20035.104125150305,0.058368624830925246,1,1176,8624,1674,9122
7602,19,25588.241684122753,0.422451011204395,0,82,0,0,-82
7603,24,23668.93805672904,0.10788758926492985,1,385,5301,1693,6609
7604,26,20823.182951017014,0.20868865075613607,1,603,5849,1344,6590
7605,70,57967.33042844628,0.180761093792784,1,62,6627,1423,7988
7606,39,21638.38016453109,0.042129948733023254,1,156,7391,1940,9175
7607,54,21846.544005062995,0.12194475295485313,1,1184,5649,1426,5891
7608,60,22283.617907057705,0.024149880928917778,1,486,6013,1366,6893
7609,48,22325.66899457407,0.043926130451268544,1,540,5996,1788,7244
7610,35,23386.00266534577,0.05194986278900193,1,130,10181,1388,11439
7611,50,39138.32875694072,0.021538277729105923,1,153,8802,1354,10003
7612,42,27005.84059806054,0.00685128011091852,1,142,5709,1458,7025
7613,64,86953.59111822321,0.23466643972945989,1,1093,18001,2145,19053
7614,25,34109.63856072785,0.04593441370110669,1,219,7716,1484,8981
7615,52,25644.14211377707,0.2717968281553655,1,240,5859,1334,6953
7616,30,20211.88584119878,0.054803473957598325,1,36,6212,1369,7545
7617,38,29896.165775542602,0.2054945287847711,1,408,6550,2298,8440
7618,63,21084.617031803355,0.006014254218506424,0,57,0,0,-57
7619,33,20688.12655382094,0.14968036876602392,1,207,6619,1444,7856
7620,22,20788.538991565845,0.05716186232886813,1,292,5534,1398,6640
7621,23,23251.208752867715,0.043063891342174934,1,1193,7752,2202,8761
7622,32,46799.27471222807,0.08965047217663137,1,831,5633,1507,6309
7623,28,24090.585669031643,0.055304625520579194,0,23,0,0,-23
7624,53,42865.20863493945,0.08327724319680874,0,63,0,0,-63
7625,66,27965.048129626754,0.1649834491075939,1,525,5678,1478,6631
7626,39,25671.129078661957,0.18719399863576378,1,149,9052,2972,11875
7627,47,25155.823791117607,0.027955012078593147,1,488,15773,1359,16644
7628,46,26831.64664125872,0.04562740842228005,1,580,6087,2030,7537
7629,37,38564.54035861889,0.041612991318228064,1,152,6460,1414,7722
7630,33,30663.14812527023,0.17662111590864846,0,12,0,0,-12
7631,26,22820.846611028523,0.0748601514613873,1,592,6115,1354,6877
7632,39,28634.678845789793,0.1393983457674002,1,45,6515,3115,9585
7633,42,20804.160183116244,0.1478152722237888,1,521,17473,1336,18288
7634,21,23114.0094712006,0.044192028795264356,1,739,5492,1696,6449
7635,32,25172.961578571976,0.1822943989181525,1,1005,7110,1450,7555
7636,48,32767.28427754025,0.46278287966660475,1,572,8215,3537,11180
7637,61,21048.272964809963,0.02837073235741799,1,273,8147,1391,9265
7638,23,20673.113499445684,0.21317815192058973,0,4,0,0,-4
7639,33,21457.824548355507,0.026119176360035516,1,584,6661,1514,7591
7640,56,23164.520694004874,0.21608598262049583,1,343,21803,3484,24944
7641,32,25008.01959449441,0.023776835544124495,1,478,5979,1774,7275
7642,62,28081.79441788842,0.25488491689942766,1,255,7381,2164,9290
7643,39,21958.88803871997,0.4929869703906447,0,47,0,0,-47
7644,19,22238.800407017956,0.12819473452314115,1,593,5264,1401,6072
7645,20,24549.787086953158,0.03524209035931086,0,20,0,0,-20
7646,24,27761.373164526798,0.09431825332568891,1,513,10162,1522,11171
7647,20,20292.32045503772,0.050088364272709254,1,445,5849,9369,14773
7648,29,21321.030222463778,0.08920076460920394,1,1305,7249,2711,8655
7649,34,42356.45287602333,0.4157217515710174,0,37,0,0,-37
7650,34,22409.246966259565,0.13921322507179584,1,167,8289,1380,9502
7651,18,42460.722220548545,0.3878974262686916,0,135,0,0,-135
7652,54,22887.30142196859,0.18190332377338997,1,629,8046,2428,9845
7653,18,25585.70615407949,0.16473983741151077,1,1178,6127,2847,7796
7654,74,29444.06480994682,0.12173079090213902,1,206,5774,2186,7754
7655,40,21516.739955618905,0.03027546887609907,0,43,0,0,-43
7656,23,26083.140587619822,0.1490885890952643,1,1982,12058,1527,11603
7657,27,29827.255917741306,0.06959020011485686,1,460,19915,3112,22567
7658,67,30842.984961804785,0.038864217302922575,1,1172,8246,1447,8521
7659,22,21659.07919238741,0.14610377314635864,1,45,22484,1902,24341
7660,68,21617.543219355368,0.010393194659778171,1,359,6913,4779,11333
7661,37,21715.15179459565,0.035047629954511446,1,147,12834,7262,19949
7662,53,59761.320929874324,0.2316505205301039,0,38,0,0,-38
7663,55,21851.366184120576,0.19445205820319011,1,1598,5465,2023,5890
7664,57,30826.428732627137,0.27959642483892116,0,59,0,0,-59
7665,24,42500.86741342044,0.0071044334217218235,1,110,13196,1393,14479
7666,54,40385.631469881075,0.006267772896815504,1,437,5418,1437,6418
7667,50,32003.154940546203,0.11476296761797002,1,1095,5289,1520,5714
7668,20,21942.710436668654,0.1288884049362146,1,700,6617,1510,7427
7669,18,23310.722942646677,0.022917857528562076,1,269,8844,1613,10188
7670,68,28414.261253599958,0.12213490684013356,1,2626,9555,2067,8996
7671,38,28052.835624146148,0.1946550953515089,0,56,0,0,-56
7672,24,22399.113499556348,0.10521207024901028,1,141,6336,1436,7631
7673,19,21429.358769169594,0.20469978592877816,1,668,20255,2546,22133
7674,26,22854.489274161337,0.1476219603406613,0,66,0,0,-66
7675,18,20117.5285558633,0.02495259062090246,0,3,0,0,-3
7676,31,32726.731589948944,0.012019810543005922,1,508,17683,1392,18567
7677,35,26459.505991306592,0.13248500150788842,0,2,0,0,-2
7678,18,24399.071847777235,0.31992895782750735,1,698,7300,1579,8181
7679,18,27934.654103780413,0.13935918173116002,1,127,6764,1589,8226
7680,38,21344.128363729957,0.12474405609705905,1,126,12901,2000,14775
7681,20,48824.6867467748,0.00279285742210067,0,35,0,0,-35
7682,18,38285.446226320215,0.011546296812321175,1,593,5267,1333,6007
7683,75,26942.564316662792,0.022634689073480426,0,21,0,0,-21
7684,19,24922.500214481228,0.05265226361257721,1,164,10412,1424,11672
7685,44,29423.76244979986,0.07098380686662292,1,976,6442,6137,11603
7686,71,43780.03004978047,0.36951627150497707,1,712,9081,1584,9953
