ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
23142,1,0,140,0,-140
23143,0,0,29,0,-29
23144,1,1,1453,1247,-206
23145,0,0,72,0,-72
23146,1,1,1427,1250,-177
23147,1,1,191,1230,1039
23148,1,0,190,0,-190
23149,0,0,61,0,-61
23150,0,0,67,0,-67
23151,1,0,34,0,-34
23152,1,0,12,0,-12
23153,1,0,35,0,-35
23154,1,0,12,0,-12
23155,1,1,46,1217,1171
23156,1,0,20,0,-20
23157,1,0,83,0,-83
23158,0,0,15,0,-15
23159,1,1,126,2042,1916
23160,0,0,126,0,-126
23161,0,0,101,0,-101
23162,1,0,91,0,-91
23163,1,1,433,3386,2953
23164,1,1,578,1864,1286
23165,1,1,564,1573,1009
23166,1,1,408,1255,847
23167,0,0,9,0,-9
23168,1,0,62,0,-62
23169,1,0,85,0,-85
23170,0,0,36,0,-36
23171,1,1,620,1498,878
23172,1,0,74,0,-74
23173,1,0,80,0,-80
23174,1,0,11,0,-11
23175,1,1,330,1248,918
23176,1,0,59,0,-59
23177,1,1,334,1501,1167
23178,1,1,309,1319,1010
23179,1,0,12,0,-12
23180,1,1,233,1438,1205
23181,1,0,25,0,-25
23182,1,0,61,0,-61
23183,1,0,27,0,-27
23184,1,0,66,0,-66
23185,0,0,43,0,-43
23186,1,1,282,1481,1199
23187,1,1,2429,3547,1118
23188,1,1,754,1253,499
23189,0,0,83,0,-83
23190,1,0,100,0,-100
23191,0,0,5,0,-5
23192,1,0,37,0,-37
23193,1,1,1639,1383,-256
23194,0,0,172,0,-172
23195,0,0,47,0,-47
23196,1,0,6,0,-6
23197,0,0,54,0,-54
23198,1,0,23,0,-23
23199,0,0,3,0,-3
23200,1,0,23,0,-23
23201,1,1,860,1578,718
23202,1,0,58,0,-58
23203,1,0,13,0,-13
23204,1,1,222,1220,998
23205,0,0,45,0,-45
23206,0,0,31,0,-31
23207,0,0,44,0,-44
23208,1,0,12,0,-12
23209,0,0,64,0,-64
23210,0,0,73,0,-73
23211,1,0,43,0,-43
23212,0,0,276,0,-276
23213,1,0,9,0,-9
23214,0,0,23,0,-23
23215,0,0,3,0,-3
23216,1,0,7,0,-7
23217,0,0,1,0,-1
23218,1,0,34,0,-34
23219,0,0,111,0,-111
23220,1,1,2281,1753,-528
23221,1,0,66,0,-66
23222,0,0,33,0,-33
23223,1,0,39,0,-39
23224,1,0,8,0,-8
23225,1,0,22,0,-22
23226,1,0,18,0,-18
23227,1,1,1212,1216,4
23228,1,1,796,1282,486
23229,0,0,2,0,-2
23230,1,0,97,0,-97
23231,1,0,16,0,-16
23232,0,0,3,0,-3
23233,1,1,448,1223,775
23234,0,0,39,0,-39
23235,1,0,6,0,-6
23236,1,0,41,0,-41
23237,0,0,2,0,-2
23238,0,0,36,0,-36
23239,1,1,208,1241,1033
23240,1,1,257,2079,1822
23241,0,0,8,0,-8
23242,1,1,310,1236,926
23243,0,0,17,0,-17
23244,0,0,18,0,-18
23245,1,1,240,1443,1203
23246,1,0,15,0,-15
23247,0,0,139,0,-139
23248,1,1,205,1396,1191
23249,1,1,647,1946,1299
23250,1,0,20,0,-20
23251,0,0,8,0,-8
23252,1,0,38,0,-38
23253,1,1,177,1693,1516
23254,1,0,39,0,-39
23255,0,0,21,0,-21
23256,0,0,34,0,-34
23257,1,1,219,1521,1302
23258,1,0,30,0,-30
23259,1,0,27,0,-27
23260,1,0,29,0,-29
23261,1,1,422,1704,1282
23262,1,0,19,0,-19
23263,1,0,3,0,-3
23264,0,0,4,0,-4
23265,0,0,59,0,-59
23266,1,0,59,0,-59
23267,0,0,5,0,-5
23268,0,0,99,0,-99
23269,1,1,16,2273,2257
23270,0,0,87,0,-87
23271,1,0,59,0,-59
23272,1,1,498,1430,932
23273,1,0,11,0,-11
23274,0,0,6,0,-6
23275,0,0,30,0,-30
23276,1,0,8,0,-8
23277,1,0,10,0,-10
23278,1,0,22,0,-22
23279,0,0,48,0,-48
23280,0,0,31,0,-31
23281,1,1,450,1314,864
23282,1,1,635,1245,610
23283,0,0,2,0,-2
23284,1,0,2,0,-2
23285,1,1,1084,1446,362
23286,0,0,77,0,-77
23287,1,1,207,1466,1259
23288,0,0,22,0,-22
23289,1,0,61,0,-61
23290,0,0,40,0,-40
23291,0,0,38,0,-38
23292,1,0,233,0,-233
23293,1,1,295,1863,1568
23294,0,0,38,0,-38
23295,1,1,130,1239,1109
23296,0,0,29,0,-29
23297,1,1,263,1476,1213
23298,1,1,1145,1475,330
23299,1,0,48,0,-48
23300,1,0,58,0,-58
23301,1,1,1376,1389,13
23302,1,1,492,1453,961
23303,0,0,10,0,-10
23304,1,1,524,2094,1570
23305,1,0,180,0,-180
23306,0,0,53,0,-53
23307,0,0,27,0,-27
23308,1,1,1491,1310,-181
23309,1,1,1210,1280,70
23310,1,1,859,1602,743
23311,1,1,749,1207,458
23312,0,0,178,0,-178
23313,1,1,458,1924,1466
23314,1,1,856,1619,763
23315,0,0,78,0,-78
23316,0,0,33,0,-33
23317,0,0,19,0,-19
23318,1,0,64,0,-64
23319,0,0,20,0,-20
23320,1,0,6,0,-6
23321,1,0,99,0,-99
23322,1,0,23,0,-23
23323,1,1,717,1441,724
23324,1,1,517,1723,1206
23325,0,0,32,0,-32
23326,0,0,36,0,-36
23327,1,0,61,0,-61
23328,1,1,1973,1326,-647
23329,0,0,205,0,-205
23330,1,0,125,0,-125
23331,1,1,281,1267,986
23332,1,0,35,0,-35
23333,1,0,68,0,-68
23334,1,1,283,1240,957
23335,1,0,109,0,-109
23336,1,1,791,1681,890
23337,0,0,12,0,-12
23338,0,0,29,0,-29
23339,1,0,114,0,-114
23340,0,0,39,0,-39
23341,1,0,12,0,-12
23342,1,0,68,0,-68
23343,0,0,97,0,-97
23344,1,1,989,4494,3505
23345,1,1,874,1624,750
23346,1,0,6,0,-6
23347,1,1,1050,1241,191
23348,0,0,4,0,-4
23349,1,0,2,0,-2
23350,0,0,84,0,-84
23351,0,0,89,0,-89
23352,1,1,30,1473,1443
23353,1,1,840,1214,374
23354,0,0,10,0,-10
23355,0,0,39,0,-39
23356,0,0,12,0,-12
23357,1,1,1213,1209,-4
23358,1,0,24,0,-24
23359,1,0,38,0,-38
23360,1,1,368,1656,1288
23361,0,0,107,0,-107
23362,1,1,1640,1222,-418
23363,1,0,77,0,-77
23364,0,0,75,0,-75
23365,0,0,0,0,0
23366,0,0,16,0,-16
23367,1,0,11,0,-11
23368,1,1,17,1778,1761
23369,0,0,1,0,-1
23370,1,1,1339,1257,-82
23371,0,0,33,0,-33
23372,1,0,5,0,-5
23373,0,0,18,0,-18
23374,0,0,93,0,-93
23375,1,1,226,1257,1031
23376,1,0,8,0,-8
23377,0,0,62,0,-62
23378,1,1,1095,1451,356
23379,1,0,33,0,-33
23380,1,0,60,0,-60
23381,1,0,66,0,-66
23382,0,0,20,0,-20
23383,1,0,16,0,-16
23384,0,0,8,0,-8
23385,0,0,7,0,-7
23386,1,0,28,0,-28
23387,0,0,56,0,-56
23388,0,0,0,0,0
23389,1,0,63,0,-63
23390,1,1,870,2220,1350
23391,0,0,39,0,-39
23392,1,0,224,0,-224
23393,0,0,7,0,-7
23394,0,0,25,0,-25
23395,0,0,147,0,-147
23396,1,0,51,0,-51
23397,1,0,7,0,-7
23398,0,0,13,0,-13
23399,0,0,21,0,-21
23400,0,0,9,0,-9
23401,0,0,1,0,-1
23402,0,0,64,0,-64
23403,1,0,69,0,-69
23404,1,1,268,1297,1029
23405,0,0,7,0,-7
23406,1,0,78,0,-78
23407,1,0,72,0,-72
23408,1,1,415,1479,1064
23409,1,0,18,0,-18
23410,0,0,4,0,-4
23411,1,0,25,0,-25
23412,1,1,658,1299,641
23413,1,0,34,0,-34
23414,1,1,1238,1414,176
23415,0,0,6,0,-6
23416,1,0,71,0,-71
23417,0,0,14,0,-14
23418,0,0,88,0,-88
23419,0,0,5,0,-5
23420,0,0,14,0,-14
23421,1,0,106,0,-106
23422,1,0,17,0,-17
23423,1,1,252,1442,1190
23424,0,0,153,0,-153
23425,1,1,2036,2171,135
23426,0,0,7,0,-7
23427,1,0,28,0,-28
23428,0,0,56,0,-56
23429,0,0,24,0,-24
23430,1,1,1135,1272,137
23431,1,1,94,1405,1311
23432,1,0,29,0,-29
23433,0,0,30,0,-30
23434,0,0,10,0,-10
23435,1,1,339,1637,1298
23436,1,0,37,0,-37
23437,0,0,46,0,-46
23438,1,0,61,0,-61
23439,1,0,4,0,-4
23440,0,0,24,0,-24
23441,0,0,25,0,-25
23442,1,1,1324,1250,-74
23443,1,1,107,1237,1130
23444,0,0,86,0,-86
23445,1,1,99,1279,1180
23446,0,0,7,0,-7
23447,0,0,62,0,-62
23448,0,0,7,0,-7
23449,1,1,403,2101,1698
23450,0,0,37,0,-37
23451,1,1,623,1532,909
23452,1,1,673,1326,653
23453,1,0,53,0,-53
23454,1,1,548,1622,1074
23455,1,0,86,0,-86
23456,1,0,29,0,-29
23457,0,0,17,0,-17
23458,0,0,100,0,-100
23459,1,0,96,0,-96
23460,1,1,177,1313,1136
23461,0,0,53,0,-53
23462,0,0,25,0,-25
23463,1,0,116,0,-116
23464,0,0,67,0,-67
23465,1,1,739,1521,782
23466,1,1,900,4560,3660
23467,1,1,803,1334,531
23468,1,1,970,1364,394
23469,0,0,108,0,-108
23470,0,0,97,0,-97
23471,1,1,271,1210,939
23472,1,0,3,0,-3
23473,0,0,20,0,-20
23474,1,1,528,1265,737
23475,0,0,17,0,-17
23476,1,0,98,0,-98
23477,1,0,166,0,-166
23478,0,0,0,0,0
23479,0,0,15,0,-15
23480,1,1,164,1545,1381
23481,1,1,350,3622,3272
23482,1,0,67,0,-67
23483,1,0,17,0,-17
23484,0,0,33,0,-33
23485,0,0,20,0,-20
23486,0,0,299,0,-299
23487,1,1,306,1237,931
23488,0,0,101,0,-101
23489,1,1,129,1375,1246
23490,1,1,714,2151,1437
23491,0,0,183,0,-183
23492,1,1,956,1411,455
23493,0,0,87,0,-87
23494,0,0,11,0,-11
23495,1,1,1736,1305,-431
23496,0,0,27,0,-27
23497,1,1,488,1712,1224
23498,1,0,55,0,-55
23499,1,1,200,1509,1309
23500,1,0,26,0,-26
23501,1,0,3,0,-3
23502,0,0,13,0,-13
23503,1,0,3,0,-3
23504,0,0,14,0,-14
23505,1,0,0,0,0
23506,1,0,30,0,-30
23507,0,0,68,0,-68
23508,0,0,172,0,-172
23509,1,0,10,0,-10
23510,1,0,69,0,-69
23511,1,1,790,1436,646
23512,0,0,82,0,-82
23513,0,0,5,0,-5
23514,1,1,265,1719,1454
23515,0,0,34,0,-34
23516,0,0,19,0,-19
23517,0,0,1,0,-1
23518,1,1,26,1280,1254
23519,1,0,4,0,-4
23520,0,0,32,0,-32
23521,0,0,67,0,-67
23522,0,0,38,0,-38
23523,0,0,23,0,-23
23524,0,0,5,0,-5
23525,1,1,445,1554,1109
23526,1,0,35,0,-35
23527,1,0,36,0,-36
23528,0,0,55,0,-55
23529,1,1,141,1238,1097
23530,1,1,521,1691,1170
23531,0,0,0,0,0
23532,0,0,25,0,-25
23533,1,1,420,1540,1120
23534,0,0,280,0,-280
23535,0,0,14,0,-14
23536,1,0,13,0,-13
23537,1,0,20,0,-20
23538,0,0,23,0,-23
23539,0,0,26,0,-26
23540,0,0,41,0,-41
23541,1,0,3,0,-3
23542,1,0,26,0,-26
23543,1,0,33,0,-33
23544,1,0,46,0,-46
23545,1,1,582,3604,3022
23546,1,0,161,0,-161
23547,0,0,94,0,-94
23548,0,0,59,0,-59
23549,1,0,52,0,-52
23550,1,0,133,0,-133
23551,1,0,5,0,-5
23552,0,0,132,0,-132
23553,1,1,2,1654,1652
23554,1,0,49,0,-49
23555,0,0,84,0,-84
23556,1,1,197,1380,1183
23557,1,1,625,3009,2384
23558,1,1,599,5805,5206
23559,0,0,76,0,-76
23560,0,0,222,0,-222
23561,1,0,22,0,-22
23562,1,0,16,0,-16
23563,1,1,102,1335,1233
23564,0,0,104,0,-104
23565,1,1,264,1251,987
23566,1,0,23,0,-23
23567,1,0,266,0,-266
23568,0,0,6,0,-6
23569,1,1,631,1287,656
23570,1,1,185,1232,1047
23571,1,1,318,1220,902
23572,0,0,103,0,-103
23573,0,0,21,0,-21
23574,0,0,97,0,-97
23575,0,0,96,0,-96
23576,1,0,71,0,-71
23577,0,0,31,0,-31
23578,1,1,195,1401,1206
23579,1,0,13,0,-13
23580,0,0,6,0,-6
23581,1,1,514,1493,979
23582,0,0,16,0,-16
23583,0,0,0,0,0
23584,1,1,35,1546,1511
23585,1,1,586,2116,1530
23586,1,0,35,0,-35
23587,1,1,145,1315,1170
23588,1,1,497,1254,757
23589,0,0,74,0,-74
23590,0,0,18,0,-18
23591,0,0,10,0,-10
23592,0,0,129,0,-129
23593,1,0,43,0,-43
23594,1,1,324,2541,2217
23595,1,1,729,1246,517
23596,1,1,478,1392,914
23597,0,0,9,0,-9
23598,1,1,320,1638,1318
23599,1,1,890,2388,1498
23600,1,1,676,2593,1917
23601,1,1,164,2123,1959
23602,1,0,128,0,-128
23603,1,1,308,3576,3268
23604,1,0,79,0,-79
23605,1,1,1167,1233,66
23606,1,1,862,1204,342
23607,0,0,11,0,-11
23608,0,0,120,0,-120
23609,0,0,25,0,-25
23610,1,1,477,1389,912
23611,0,0,49,0,-49
23612,0,0,77,0,-77
23613,0,0,35,0,-35
23614,1,1,225,1374,1149
23615,1,0,61,0,-61
23616,0,0,7,0,-7
23617,1,1,447,2184,1737
23618,1,1,232,1266,1034
23619,1,1,449,1214,765
23620,0,0,1,0,-1
23621,1,1,204,1352,1148
23622,1,1,485,1245,760
23623,1,1,1879,1230,-649
23624,1,0,57,0,-57
23625,0,0,217,0,-217
23626,1,0,5,0,-5
23627,1,1,470,1300,830
23628,1,0,82,0,-82
23629,1,0,23,0,-23
23630,0,0,70,0,-70
23631,1,0,0,0,0
23632,0,0,5,0,-5
23633,1,1,733,1548,815
23634,1,0,86,0,-86
23635,0,0,12,0,-12
23636,0,0,49,0,-49
23637,1,0,84,0,-84
23638,0,0,12,0,-12
23639,1,0,34,0,-34
23640,1,0,123,0,-123
23641,1,1,654,1258,604
23642,1,1,150,1715,1565
23643,0,0,11,0,-11
23644,1,0,0,0,0
23645,1,1,708,1644,936
23646,0,0,94,0,-94
23647,0,0,47,0,-47
23648,0,0,9,0,-9
23649,0,0,68,0,-68
23650,1,1,153,1740,1587
23651,1,1,496,1692,1196
23652,0,0,21,0,-21
23653,1,1,550,1491,941
23654,1,1,179,1222,1043
23655,0,0,45,0,-45
23656,0,0,2,0,-2
23657,1,1,562,3314,2752
23658,0,0,1,0,-1
23659,0,0,9,0,-9
23660,1,1,328,1718,1390
23661,1,1,154,1359,1205
23662,0,0,43,0,-43
23663,0,0,24,0,-24
23664,0,0,22,0,-22
23665,1,1,12,1804,1792
23666,1,0,2,0,-2
23667,0,0,70,0,-70
23668,1,0,97,0,-97
23669,0,0,36,0,-36
23670,1,0,2,0,-2
23671,1,0,15,0,-15
23672,1,1,254,1538,1284
23673,0,0,54,0,-54
23674,1,1,207,1665,1458
23675,1,1,377,1325,948
23676,1,0,18,0,-18
23677,1,1,198,1207,1009
23678,1,0,23,0,-23
23679,1,0,1,0,-1
23680,0,0,190,0,-190
23681,1,1,779,1315,536
23682,0,0,19,0,-19
23683,0,0,88,0,-88
23684,0,0,51,0,-51
23685,0,0,107,0,-107
23686,1,0,147,0,-147
23687,0,0,90,0,-90
23688,1,1,342,1285,943
23689,0,0,21,0,-21
23690,0,0,35,0,-35
23691,0,0,12,0,-12
23692,1,0,28,0,-28
23693,1,0,165,0,-165
23694,1,0,0,0,0
23695,0,0,8,0,-8
23696,1,0,43,0,-43
23697,0,0,98,0,-98
23698,0,0,16,0,-16
23699,1,0,9,0,-9
23700,0,0,31,0,-31
23701,0,0,20,0,-20
23702,1,1,171,1389,1218
23703,1,1,431,1284,853
23704,1,1,358,1275,917
23705,0,0,9,0,-9
23706,1,1,495,1419,924
23707,1,1,1076,1886,810
23708,1,0,7,0,-7
23709,1,0,24,0,-24
23710,0,0,3,0,-3
23711,1,1,163,2086,1923
23712,1,0,102,0,-102
23713,1,0,37,0,-37
23714,0,0,102,0,-102
23715,0,0,0,0,0
23716,0,0,51,0,-51
23717,1,0,8,0,-8
23718,1,1,1456,2809,1353
23719,1,0,21,0,-21
23720,0,0,53,0,-53
23721,1,1,20,1245,1225
23722,0,0,9,0,-9
23723,1,1,822,1251,429
23724,0,0,54,0,-54
23725,1,1,379,1342,963
23726,1,1,937,1204,267
23727,1,0,64,0,-64
23728,0,0,45,0,-45
23729,1,1,1086,2028,942
23730,1,1,309,1336,1027
23731,1,1,146,1226,1080
23732,1,0,19,0,-19
23733,0,0,1,0,-1
23734,1,1,166,1976,1810
23735,0,0,3,0,-3
23736,0,0,97,0,-97
23737,0,0,78,0,-78
23738,0,0,22,0,-22
23739,0,0,5,0,-5
23740,1,0,123,0,-123
23741,0,0,1,0,-1
23742,1,0,23,0,-23
23743,0,0,52,0,-52
23744,1,1,581,1525,944
23745,1,0,60,0,-60
23746,0,0,31,0,-31
23747,0,0,111,0,-111
23748,0,0,127,0,-127
23749,1,1,285,2277,1992
23750,1,1,281,1290,1009
23751,1,1,1384,1300,-84
23752,1,0,9,0,-9
23753,1,0,22,0,-22
23754,1,0,27,0,-27
23755,1,0,49,0,-49
23756,0,0,30,0,-30
23757,1,1,1165,1259,94
23758,1,1,530,1408,878
23759,0,0,43,0,-43
23760,0,0,13,0,-13
23761,0,0,20,0,-20
23762,1,0,29,0,-29
23763,0,0,34,0,-34
23764,1,0,52,0,-52
23765,0,0,38,0,-38
23766,1,1,490,1230,740
23767,1,0,39,0,-39
23768,1,0,134,0,-134
23769,1,1,628,2759,2131
23770,1,0,21,0,-21
23771,0,0,26,0,-26
23772,1,1,424,1283,859
23773,1,1,1150,2522,1372
23774,1,0,92,0,-92
23775,0,0,26,0,-26
23776,1,0,104,0,-104
23777,0,0,38,0,-38
23778,0,0,165,0,-165
23779,0,0,14,0,-14
23780,1,1,29,1317,1288
23781,1,0,7,0,-7
23782,1,1,837,1349,512
23783,1,1,59,1374,1315
23784,1,1,803,1363,560
23785,1,0,3,0,-3
23786,0,0,3,0,-3
23787,1,0,16,0,-16
23788,0,0,21,0,-21
23789,1,0,5,0,-5
23790,1,0,36,0,-36
23791,0,0,50,0,-50
23792,0,0,240,0,-240
23793,1,1,1605,1201,-404
23794,1,0,44,0,-44
23795,1,1,602,1653,1051
23796,1,0,66,0,-66
23797,0,0,2,0,-2
23798,1,1,2589,1386,-1203
23799,0,0,44,0,-44
23800,1,1,73,1405,1332
23801,1,0,17,0,-17
23802,0,0,1,0,-1
23803,0,0,146,0,-146
23804,1,0,14,0,-14
23805,1,1,228,1294,1066
23806,1,1,198,1203,1005
23807,1,0,39,0,-39
23808,1,1,855,2200,1345
23809,1,1,553,1382,829
23810,1,0,31,0,-31
23811,0,0,1,0,-1
23812,1,1,603,1258,655
23813,0,0,7,0,-7
23814,1,1,28,1234,1206
23815,1,0,9,0,-9
23816,0,0,9,0,-9
23817,0,0,3,0,-3
23818,1,0,65,0,-65
23819,1,1,1490,2086,596
23820,1,0,7,0,-7
23821,1,0,26,0,-26
23822,1,1,1519,2104,585
23823,1,1,936,1359,423
23824,0,0,31,0,-31
23825,0,0,51,0,-51
23826,0,0,87,0,-87
23827,1,1,585,1314,729
23828,0,0,68,0,-68
23829,1,1,1062,1588,526
23830,1,1,2202,1264,-938
23831,1,1,158,1215,1057
23832,1,1,494,1327,833
23833,1,1,856,1339,483
23834,1,1,471,1212,741
23835,0,0,25,0,-25
23836,1,0,121,0,-121
23837,0,0,8,0,-8
23838,1,0,10,0,-10
23839,0,0,0,0,0
23840,1,1,138,2374,2236
23841,1,1,626,1481,855
23842,1,1,608,2444,1836
23843,1,1,379,1271,892
23844,1,0,1,0,-1
23845,1,0,45,0,-45
23846,0,0,150,0,-150
23847,0,0,11,0,-11
23848,0,0,27,0,-27
23849,0,0,15,0,-15
23850,0,0,116,0,-116
23851,1,1,664,2424,1760
23852,0,0,15,0,-15
23853,1,0,19,0,-19
23854,1,0,19,0,-19
23855,1,0,16,0,-16
23856,1,1,368,1936,1568
23857,1,0,61,0,-61
23858,1,0,2,0,-2
23859,1,1,442,1652,1210
23860,1,0,117,0,-117
23861,1,1,257,1563,1306
23862,1,0,162,0,-162
23863,1,1,498,4082,3584
23864,0,0,52,0,-52
23865,1,0,56,0,-56
23866,0,0,18,0,-18
23867,0,0,122,0,-122
23868,0,0,63,0,-63
23869,0,0,1,0,-1
23870,1,0,1,0,-1
23871,1,0,12,0,-12
23872,0,0,78,0,-78
23873,0,0,103,0,-103
23874,1,0,37,0,-37
23875,1,0,95,0,-95
23876,1,1,1742,2199,457
23877,0,0,21,0,-21
23878,1,0,29,0,-29
23879,1,0,4,0,-4
23880,1,1,268,1348,1080
23881,1,0,109,0,-109
23882,0,0,161,0,-161
23883,1,0,25,0,-25
23884,1,1,851,1339,488
23885,1,0,21,0,-21
23886,0,0,109,0,-109
23887,1,0,9,0,-9
23888,1,0,31,0,-31
23889,1,0,5,0,-5
23890,1,1,988,1220,232
23891,1,1,762,1559,797
23892,1,1,609,1686,1077
23893,1,1,799,1215,416
23894,0,0,8,0,-8
23895,1,1,381,1455,1074
23896,1,1,417,1387,970
23897,1,0,19,0,-19
23898,1,1,82,1630,1548
23899,1,1,625,1224,599
23900,1,1,43,1646,1603
23901,0,0,65,0,-65
23902,0,0,96,0,-96
23903,0,0,75,0,-75
23904,0,0,108,0,-108
23905,1,1,192,1404,1212
23906,0,0,19,0,-19
23907,0,0,41,0,-41
23908,1,0,14,0,-14
23909,1,0,2,0,-2
23910,1,1,376,2392,2016
23911,1,1,247,1318,1071
23912,0,0,84,0,-84
23913,0,0,56,0,-56
23914,1,0,19,0,-19
23915,1,0,19,0,-19
23916,0,0,55,0,-55
23917,1,1,340,1368,1028
23918,1,0,55,0,-55
23919,0,0,105,0,-105
23920,1,1,1413,1550,137
23921,1,1,447,1344,897
23922,0,0,99,0,-99
23923,0,0,14,0,-14
23924,1,0,26,0,-26
23925,0,0,167,0,-167
23926,1,0,73,0,-73
23927,0,0,530,0,-530
23928,1,1,440,1464,1024
23929,1,0,3,0,-3
23930,1,1,516,1534,1018
23931,1,0,4,0,-4
23932,1,1,161,1498,1337
23933,0,0,17,0,-17
23934,0,0,9,0,-9
23935,1,0,55,0,-55
23936,0,0,4,0,-4
23937,1,0,6,0,-6
23938,0,0,34,0,-34
23939,1,1,497,1485,988
23940,1,1,165,1417,1252
23941,1,0,127,0,-127
23942,1,0,52,0,-52
23943,1,1,427,1232,805
23944,1,0,0,0,0
23945,1,0,170,0,-170
23946,1,1,201,2002,1801
23947,0,0,15,0,-15
23948,1,1,919,2313,1394
23949,1,1,278,2381,2103
23950,1,0,64,0,-64
23951,1,1,780,2393,1613
23952,1,0,24,0,-24
23953,0,0,2,0,-2
23954,1,1,386,2053,1667
23955,1,0,21,0,-21
23956,1,0,65,0,-65
23957,0,0,5,0,-5
23958,1,0,182,0,-182
23959,0,0,74,0,-74
23960,1,1,71,1238,1167
23961,1,0,0,0,0
23962,1,1,185,1572,1387
23963,1,0,32,0,-32
23964,1,1,1714,2254,540
23965,1,1,443,1592,1149
23966,0,0,10,0,-10
23967,0,0,26,0,-26
23968,1,0,87,0,-87
23969,1,1,60,1294,1234
23970,0,0,66,0,-66
23971,0,0,1,0,-1
23972,1,1,593,2883,2290
23973,0,0,26,0,-26
23974,1,0,41,0,-41
23975,1,1,73,1236,1163
23976,0,0,6,0,-6
23977,0,0,25,0,-25
23978,0,0,22,0,-22
23979,1,0,50,0,-50
23980,0,0,22,0,-22
23981,1,0,222,0,-222
23982,1,1,201,2105,1904
23983,0,0,12,0,-12
23984,1,0,64,0,-64
23985,1,0,4,0,-4
23986,1,0,84,0,-84
23987,1,1,635,1328,693
23988,1,1,48,1759,1711
23989,0,0,7,0,-7
23990,1,0,11,0,-11
23991,1,0,30,0,-30
23992,0,0,66,0,-66
23993,0,0,26,0,-26
23994,1,1,175,1715,1540
23995,0,0,15,0,-15
23996,1,0,9,0,-9
23997,1,0,41,0,-41
23998,0,0,96,0,-96
23999,1,1,1023,2133,1110
24000,1,1,991,1274,283
24001,0,0,37,0,-37
24002,0,0,44,0,-44
24003,1,0,82,0,-82
24004,0,0,2,0,-2
24005,1,0,58,0,-58
24006,1,1,722,1368,646
24007,0,0,57,0,-57
24008,1,0,40,0,-40
24009,1,1,323,1220,897
24010,1,0,11,0,-11
24011,0,0,23,0,-23
24012,0,0,58,0,-58
24013,1,0,23,0,-23
24014,1,1,241,1338,1097
24015,1,0,89,0,-89
24016,1,0,125,0,-125
24017,0,0,35,0,-35
24018,1,1,78,1735,1657
24019,0,0,47,0,-47
24020,1,0,52,0,-52
24021,1,0,8,0,-8
24022,1,0,44,0,-44
24023,1,0,250,0,-250
24024,1,1,573,1274,701
24025,1,1,455,1594,1139
24026,1,1,1270,1389,119
24027,0,0,4,0,-4
24028,1,0,39,0,-39
24029,0,0,22,0,-22
24030,1,0,47,0,-47
24031,1,1,132,1665,1533
24032,1,0,28,0,-28
24033,0,0,116,0,-116
24034,1,0,7,0,-7
24035,0,0,57,0,-57
24036,1,0,148,0,-148
24037,1,1,515,3392,2877
24038,0,0,21,0,-21
24039,1,0,52,0,-52
24040,1,1,384,1318,934
24041,1,1,144,1256,1112
24042,1,0,23,0,-23
24043,0,0,74,0,-74
24044,1,1,122,1210,1088
24045,1,1,222,2217,1995
24046,1,1,283,1243,960
24047,1,1,947,1584,637
24048,1,0,38,0,-38
24049,1,1,299,1236,937
24050,1,0,20,0,-20
24051,1,0,28,0,-28
24052,1,1,1148,1287,139
24053,1,1,128,1708,1580
24054,0,0,145,0,-145
24055,1,0,80,0,-80
24056,1,0,3,0,-3
24057,1,0,46,0,-46
24058,1,0,2,0,-2
24059,1,0,0,0,0
24060,0,0,33,0,-33
24061,0,0,22,0,-22
24062,0,0,114,0,-114
24063,1,1,2187,1416,-771
24064,0,0,3,0,-3
24065,1,0,34,0,-34
24066,0,0,39,0,-39
24067,1,0,32,0,-32
24068,0,0,18,0,-18
24069,0,0,35,0,-35
24070,1,0,147,0,-147
24071,1,1,720,1669,949
24072,1,1,151,1442,1291
24073,1,1,1016,1573,557
24074,0,0,66,0,-66
24075,0,0,4,0,-4
24076,0,0,73,0,-73
24077,1,0,168,0,-168
24078,0,0,114,0,-114
24079,0,0,128,0,-128
24080,1,1,94,3194,3100
24081,1,0,82,0,-82
24082,1,1,416,1427,1011
24083,0,0,22,0,-22
24084,1,1,221,1223,1002
24085,1,0,1,0,-1
24086,0,0,18,0,-18
24087,1,1,305,1579,1274
24088,1,0,41,0,-41
24089,0,0,94,0,-94
24090,0,0,78,0,-78
24091,0,0,28,0,-28
24092,1,0,167,0,-167
24093,0,0,51,0,-51
24094,0,0,96,0,-96
24095,1,1,522,1483,961
24096,0,0,252,0,-252
24097,1,0,57,0,-57
24098,1,1,499,1811,1312
24099,1,0,67,0,-67
24100,1,0,64,0,-64
24101,0,0,34,0,-34
24102,0,0,1,0,-1
24103,0,0,34,0,-34
24104,1,1,729,1374,645
24105,1,1,959,1305,346
24106,0,0,89,0,-89
24107,1,1,1730,2085,355
24108,0,0,2,0,-2
24109,1,0,21,0,-21
24110,1,0,37,0,-37
24111,0,0,110,0,-110
24112,1,0,23,0,-23
24113,0,0,12,0,-12
24114,1,0,72,0,-72
24115,1,1,555,1229,674
24116,0,0,25,0,-25
24117,1,1,2474,2342,-132
24118,1,1,165,1457,1292
24119,1,1,145,1385,1240
24120,1,1,874,1474,600
24121,0,0,117,0,-117
24122,1,1,184,1272,1088
24123,1,0,16,0,-16
